#: table_doi: 10.17182/hepdata.79053.v1/t1
#: name: Table 1
#: description: Nuclear modification factor of $(D^{0}+\overline{D}\hspace{.01cm}^{0})/2$ as a function of $p_{T}$ in the centrality range $0-100\%$ and $0-10\%$.
#: data_file: figure3.yaml
#: keyword reactions: P P --> D0 --> K + PI | PB PB --> D0 --> K + PI
#: keyword observables: RAA
#: keyword cmenergies: 5020.0
#: keyword phrases: proton-proton | lead-lead | nuclear modification factor
#: RE,,,PB PB --> D0 --> K + PI
#: SQRT(S) [GEV],,,5020
#: $|$RAPIDITY(D)$|$,,,$<$ 1
#: CENTRALITY [$\%$],,,0.0 - 100.0
#: GLOBAL UNCERTAINTY (TAA and LUMI) [$\%$],,,-4.6 +4.1
# PT [GEV],PT [GEV] LOW,PT [GEV] HIGH,RAA,stat +,stat -,sys +,sys -
2.5  2.0  3.0  0.723  0.097  -0.097  0.137  -0.137
3.5  3.0  4.0  0.573  0.052  -0.052  0.105  -0.105
4.5  4.0  5.0  0.387  0.026  -0.026  0.066  -0.066
5.5  5.0  6.0  0.282  0.022  -0.022  0.048  -0.048
7.0  6.0  8.0  0.319  0.02  -0.02  0.054  -0.054
9.0  8.0  10.0  0.258  0.015  -0.015  0.043  -0.043
11.25  10.0  12.5  0.307  0.019  -0.019  0.051  -0.051
13.75  12.5  15.0  0.337  0.025  -0.025  0.056  -0.056
17.5  15.0  20.0  0.353  0.029  -0.029  0.064  -0.064
22.5  20.0  25.0  0.455  0.044  -0.044  0.081  -0.081
27.5  25.0  30.0  0.513  0.041  -0.041  0.096  -0.096
35.0  30.0  40.0  0.613  0.048  -0.048  0.11  -0.11
50.0  40.0  60.0  0.755  0.039  -0.039  0.131  -0.131
80.0  60.0  100.0  0.814  0.059  -0.059  0.149  -0.149
