2.5	0.5456890487057272	1.	0.018357741411816675
3.5	0.3191156690138578	1.	0.04410190954999374
4.5	0.2581877483462548	1.	0.07069183565317648
5.5	0.24851395073349772	1.	0.0803278707489117
6.5	0.2566870687139529	1.	0.08652718898087154
7.5	0.26977557858575496	1.	0.09192210817041153
8.5	0.2824998744965648	1.	0.09685479711735179
9.5	0.29116440150241524	1.	0.10102990145926498
10.5	0.3015227386309567	1.	0.10423100005128579
11.5	0.322140575536581	1.	0.11188991860716659
12.5	0.3309292587838345	1.	0.11423751596569352
13.5	0.34340332778543886	1.	0.11827093069912929
14.5	0.35397680899985895	1.	0.11800362030915405
15.5	0.3622201566661787	1.	0.12459135781683227
17.	0.3705731025692006	2.	0.12343959861014649
19.	0.38679212315311895	2.	0.12384307874618813
21.	0.4254886689046541	2.	0.13996019453221717
23.	0.44298673918240355	2.	0.1517398578460048
25.	0.45207113422801953	2.	0.14758116879432887
28.	0.5048159104645557	4.	0.1600370157104489
32.	0.5111221875374414	4.	0.1526963652895524
36.	0.5371055883167017	4.	0.18549145808104367
40.	0.5719712007995882	4.	0.22045544902963607
46.	0.6559574099374282	8.	0.20848121764888372
60.	0.8300918150400975	20.	0.20440103352954392
