2.5	0.5923011297852009	1.	0.0006606666070691826
3.5	0.2770590175189241	1.	0.0005863606718329306
4.5	0.17597711040970854	1.	0.0006414977458284178
5.5	0.1517999541424284	1.	0.0008181995193359827
6.5	0.15257873968078864	1.	0.0011079199356817332
7.5	0.15758467456488554	1.	0.0014854349567006144
8.5	0.16351143134321575	1.	0.0019406153118626272
9.5	0.16570084246442826	1.	0.0024395167467435933
10.5	0.1712343238662987	1.	0.0030535612446996314
11.5	0.18516467015486401	1.	0.003924275953966628
12.5	0.19213216933698918	1.	0.00477507950340059
13.5	0.20283676669842357	1.	0.005867213778617513
14.5	0.20700102629763537	1.	0.006944220506103555
15.5	0.21344910484001564	1.	0.008225622851327203
17.	0.21408135539567996	2.	0.007102730071619733
19.	0.22740424439025808	2.	0.009545963009684369
21.	0.26494375311173357	2.	0.013689289734989275
23.	0.2688296479760361	2.	0.017426339553402215
25.	0.27838366759012645	2.	0.021417143060093968
28.	0.31249237819449227	4.	0.02250368408720408
32.	0.3618981372516281	4.	0.03325200905421603
36.	0.3131181489482221	4.	0.04181113267770247
40.	0.36899093761306945	4.	0.06673393873922069
46.	0.47010995493353075	8.	0.08842603037484065
60.	1.0332174063040145	20.	0.25873100960348133
