0.75  0.5  1   0.025655836341756832
0.75  0.5  1   0.03468110709987959
0.75  0.5  1   0.028864821500200477
0.75  0.5  1   0.022647412755715968
1.25  1  1.5   0.058547934215804176
1.25  1  1.5   0.058547934215804176
1.25  1  1.5   0.06135579622944237
1.25  1  1.5   0.05533894905736053
1.75  1.5  2   0.09384677095868427
1.75  1.5  2   0.09384677095868427
1.75  1.5  2   0.09525070196550334
1.75  1.5  2   0.09244283995186514
2.25  2  2.5   0.13375852386682707
2.25  2  2.5   0.13375852386682707
2.25  2  2.5   0.13496189330124347
2.25  2  2.5   0.13235459286000795
2.75  2.5  3   0.15742478941034893
2.75  2.5  3   0.1604332129963898
2.75  2.5  3   0.15862815884476528
2.75  2.5  3   0.15602085840352986
3.25  3  3.5   0.17367027677496982
3.25  3  3.5   0.1762775772162053
3.25  3  3.5   0.17487364620938622
3.25  3  3.5   0.17246690734055348
3.75  3.5  4   0.17246690734055348
3.75  3.5  4   0.17487364620938622
3.75  3.5  4   0.1734697152025671
3.75  3.5  4   0.17086241476133168
4.50  4  5   0.15983152827918162
4.50  4  5   0.16263939029281982
4.50  4  5   0.16203770557561165
4.50  4  5   0.1580264741275571
5.50  5  6   0.12673886883273155
5.50  5  6   0.1291456077015643
5.50  5  6   0.1307501002807861
5.50  5  6   0.12272763738467707
6.50  6  7   0.1070838347372643
6.50  6  7   0.10949057360609699
6.50  6  7   0.11109506618531884
6.50  6  7   0.10327316486161248
7.50  7  8   0.10828720417168064
7.50  7  8   0.11149618933012428
7.50  7  8   0.11310068190934613
7.50  7  8   0.10327316486161248
9.00  8  10   0.08803048535900515
9.00  8  10   0.09144003208985152
9.00  8  10   0.09304452466907337
9.00  8  10   0.08341756919374244
11.00  10  12   0.06997994384275968
11.00  10  12   0.0745928600080224
11.00  10  12   0.0745928600080224
11.00  10  12   0.06496590453269147
14.00  12  16   0.06416365824308057
14.00  12  16   0.07118331327717603
14.00  12  16   0.07599679101484152
14.00  12  16   0.05212996389891689
20.00  16  24   0.06677095868431604
20.00  16  24   0.07940633774568784
20.00  16  24   0.08682711592458875
20.00  16  24   0.04691536301644594

