# ***Tables for v2 vs pT of D0 mesons with |y|<1 
# -> Centrality 10-30% 
1.5  0.0751208  0.00890589  0.00890589  0.0204774  0.0204774
2.25  0.0960773  0.00477455  0.00477455  0.0105542  0.0105542
2.75  0.122666  0.00340104  0.00340104  0.0107828  0.0107828
3.25  0.143605  0.00290932  0.00290932  0.0109976  0.0109976
3.75  0.148551  0.00280699  0.00280699  0.0110525  0.0110525
4.25  0.145812  0.00283325  0.00283325  0.0127837  0.0127837
4.75  0.129767  0.00319349  0.00319349  0.0122879  0.0122879
5.25  0.120874  0.00337406  0.00337406  0.0120302  0.0120302
5.75  0.102186  0.00366819  0.00366819  0.0115328  0.0115328
6.25  0.0986543  0.00396766  0.00396766  0.011446  0.011446
6.75  0.0885431  0.00427352  0.00427352  0.0112111  0.0112111
7.5  0.074863  0.00342447  0.00342447  0.0109272  0.0109272
9  0.0678495  0.00310034  0.00310034  0.0107977  0.0107977
11.25  0.0520556  0.00395811  0.00395811  0.0105483  0.0105483
13.75  0.0530963  0.00556632  0.00556632  0.0105629  0.0105629
17.5  0.0571385  0.00596176  0.00596176  0.010622  0.010622
25  0.0482156  0.00812044  0.00812044  0.0104968  0.0104968
35  0.0572872  0.0175699  0.0175699  0.0106242  0.0106242
50  0.0147112  0.0297596  0.0297596  0.0201061  0.0201061
