-4.25  -4.5  -4  0.86  +0.1  -0.1  0  0
-3.75  -4  -3.5  0.84  +0.09  -0.09  0  0
-3.25  -3.5  -3  0.87  +0.1  -0.1  0  0
-2.75  -3  -2.5  0.9  +0.13  -0.13  0  0
1.75  1.5  2  0.68  +0.09  -0.09  0  0
2.25  2  2.5  0.71  +0.07  -0.07  0  0
2.75  2.5  3  0.62  +0.06  -0.06  0  0
3.25  3  3.5  0.59  +0.05  -0.05  0  0
3.75  3.5  4  0.57  +0.05  -0.05  0  0
