#: table_doi: 10.17182/hepdata.83702.v1/t5
#: name: Table 5
#: description: The pt-differential inclusive JPsi nuclear modification factor obtained in Pb-p collisions. 
The first uncertainty is statistical, the second one is the uncorrelated systematic uncertainty, while the third one is the global uncertainty common to all the pT values.
#: data_file: data5.yaml
#: data_license:   
#: keyword reactions: P PB --> J/PSI
#: keyword observables: 
#: keyword phrases: 
#: keyword cmenergies: 8016.0
#: RE,,,P PB --> J/PSI < MU+ MU- > X
#: SQRT(S)/NUCLEON [GEV],,,8016.0
#: YRAP(RF=CM),,,-4.46 - -2.96
# PT [GEV/C],PT [GEV/C] LOW,PT [GEV/C] HIGH,RAA_JPSI,stat +,stat -,sys_1 +,sys_1 -,sys_2 +,sys_2 -
0.5  0.0  1.0  0.82  0.01  -0.01  0.07  -0.07  0.09  -0.09
1.5  1.0  2.0  0.93  0.01  -0.01  0.07  -0.07  0.08  -0.08
2.5  2.0  3.0  1.06  0.01  -0.01  0.08  -0.08  0.07  -0.07
3.5  3.0  4.0  1.13  0.01  -0.01  0.08  -0.08  0.06  -0.06
4.5  4.0  5.0  1.17  0.01  -0.01  0.08  -0.08  0.06  -0.06
5.5  5.0  6.0  1.19  0.01  -0.01  0.08  -0.08  0.06  -0.06
7.0  6.0  8.0  1.14  0.01  -0.01  0.07  -0.07  0.06  -0.06
9.0  8.0  10.0  1.12  0.02  -0.02  0.07  -0.07  0.06  -0.06
11.0  10.0  12.0  1.16  0.04  -0.04  0.08  -0.08  0.06  -0.06
13.0  12.0  14.0  1.09  0.06  -0.06  0.08  -0.08  0.07  -0.07
15.0  14.0  16.0  1.15  0.12  -0.12  0.2  -0.2  0.06  -0.06
18.0  16.0  20.0  1.68  0.2  -0.2  0.28  -0.28  0.04  -0.04

