   0.200000E+01   0.300000E+01   0.000000E+00  -0.168983E+05   0.377479E+06   0.360581E+06   0.360581E+06
   0.300000E+01   0.400000E+01   0.000000E+00  -0.354084E+04   0.119482E+06   0.115941E+06   0.115941E+06
   0.400000E+01   0.500000E+01   0.000000E+00  -0.891031E+03   0.466283E+05   0.457373E+05   0.457373E+05
   0.500000E+01   0.600000E+01   0.000000E+00  -0.460247E+03   0.214109E+05   0.209507E+05   0.209507E+05
   0.600000E+01   0.800000E+01   0.000000E+00  -0.256196E+03   0.846025E+04   0.820406E+04   0.820406E+04
   0.800000E+01   0.100000E+02   0.000000E+00  -0.548786E+02   0.285098E+04   0.279610E+04   0.279610E+04
   0.100000E+02   0.125000E+02   0.000000E+00  -0.308592E+02   0.107058E+04   0.103972E+04   0.103972E+04
   0.125000E+02   0.150000E+02   0.000000E+00  -0.101025E+02   0.423645E+03   0.413542E+03   0.413542E+03
   0.150000E+02   0.200000E+02   0.000000E+00  -0.262161E+01   0.145014E+03   0.142392E+03   0.142392E+03
   0.200000E+02   0.250000E+02   0.000000E+00  -0.942381E+00   0.413949E+02   0.404525E+02   0.404525E+02
   0.250000E+02   0.300000E+02   0.000000E+00  -0.395519E+00   0.149331E+02   0.145376E+02   0.145376E+02
   0.300000E+02   0.400000E+02   0.000000E+00  -0.896821E-01   0.463697E+01   0.454729E+01   0.454729E+01
   0.400000E+02   0.600000E+02   0.000000E+00  -0.155912E-01   0.781246E+00   0.765655E+00   0.765655E+00
   0.600000E+02   0.100000E+03   0.000000E+00  -0.458456E-03   0.652313E-01   0.647729E-01   0.647729E-01
