   0.200000E+01   0.300000E+01   0.000000E+00  -0.281458E+04   0.242043E+06   0.239229E+06   0.239229E+06
   0.300000E+01   0.400000E+01   0.000000E+00   0.192835E+03   0.837600E+05   0.839528E+05   0.839528E+05
   0.400000E+01   0.500000E+01   0.000000E+00   0.383836E+03   0.346548E+05   0.350386E+05   0.350386E+05
   0.500000E+01   0.600000E+01   0.000000E+00   0.148038E+03   0.163455E+05   0.164935E+05   0.164935E+05
   0.600000E+01   0.800000E+01   0.000000E+00   0.127241E+02   0.662053E+04   0.663325E+04   0.663325E+04
   0.800000E+01   0.100000E+02   0.000000E+00   0.226906E+02   0.228838E+04   0.231107E+04   0.231107E+04
   0.100000E+02   0.125000E+02   0.000000E+00   0.157186E+01   0.875329E+03   0.876900E+03   0.876900E+03
   0.125000E+02   0.150000E+02   0.000000E+00   0.181286E+01   0.351606E+03   0.353419E+03   0.353419E+03
   0.150000E+02   0.200000E+02   0.000000E+00   0.110262E+01   0.122046E+03   0.123149E+03   0.123149E+03
   0.200000E+02   0.250000E+02   0.000000E+00   0.160207E+00   0.353581E+02   0.355183E+02   0.355183E+02
   0.250000E+02   0.300000E+02   0.000000E+00   0.121679E-01   0.128840E+02   0.128962E+02   0.128962E+02
   0.300000E+02   0.400000E+02   0.000000E+00   0.239114E-01   0.403595E+01   0.405987E+01   0.405987E+01
   0.400000E+02   0.600000E+02   0.000000E+00   0.303858E-02   0.687488E+00   0.690527E+00   0.690527E+00
   0.600000E+02   0.100000E+03   0.000000E+00   0.807738E-03   0.580743E-01   0.588821E-01   0.588821E-01
