   0.200000E+01   0.300000E+01   0.000000E+00  -0.109948E+06   0.565698E+06   0.455750E+06   0.455750E+06
   0.300000E+01   0.400000E+01   0.000000E+00  -0.241398E+05   0.152142E+06   0.128002E+06   0.128002E+06
   0.400000E+01   0.500000E+01   0.000000E+00  -0.735606E+04   0.550583E+05   0.477023E+05   0.477023E+05
   0.500000E+01   0.600000E+01   0.000000E+00  -0.291832E+04   0.238315E+05   0.209132E+05   0.209132E+05
   0.600000E+01   0.800000E+01   0.000000E+00  -0.105224E+04   0.899894E+04   0.794670E+04   0.794670E+04
   0.800000E+01   0.100000E+02   0.000000E+00  -0.285063E+03   0.290436E+04   0.261930E+04   0.261930E+04
   0.100000E+02   0.125000E+02   0.000000E+00  -0.104684E+03   0.105989E+04   0.955207E+03   0.955207E+03
   0.125000E+02   0.150000E+02   0.000000E+00  -0.360306E+02   0.410552E+03   0.374522E+03   0.374522E+03
   0.150000E+02   0.200000E+02   0.000000E+00  -0.109075E+02   0.137940E+03   0.127032E+03   0.127032E+03
   0.200000E+02   0.250000E+02   0.000000E+00  -0.278765E+01   0.387232E+02   0.359355E+02   0.359355E+02
   0.250000E+02   0.300000E+02   0.000000E+00  -0.101021E+01   0.138090E+02   0.127988E+02   0.127988E+02
   0.300000E+02   0.400000E+02   0.000000E+00  -0.257105E+00   0.424143E+01   0.398433E+01   0.398433E+01
   0.400000E+02   0.600000E+02   0.000000E+00  -0.384091E-01   0.705297E+00   0.666888E+00   0.666888E+00
   0.600000E+02   0.100000E+03   0.000000E+00  -0.229185E-02   0.579952E-01   0.557034E-01   0.557034E-01
