0.899785 1.44138
0.950374 1.44967
1.00677 1.44319
1.04784 1.43183
1.08619 1.4232
1.12552 1.41178
1.16562 1.39225
1.22868 1.36985
1.26805 1.35534
1.31358 1.32837
1.34597 1.31622
1.41413 1.27645
1.4621 1.24869
1.49769 1.22999
1.53421 1.19432
1.58983 1.1635
1.63167 1.14273
1.65495 1.10567
1.70013 1.08905
1.73044 1.06117
1.78974 1.02672
1.84927 0.997282
1.89714 0.950269
1.9428 0.922363
1.97061 0.899377
2.01304 0.876393
2.04912 0.851492
2.09324 0.826591
2.13404 0.799539
2.18438 0.772959
2.2078 0.75572
2.23938 0.740397
2.27964 0.721552
2.30392 0.704004
2.3452 0.681018
2.39568 0.659949
2.43862 0.635049
2.49998 0.608233
2.55105 0.584139
2.59038 0.560347
2.6512 0.544523
2.69353 0.520124
2.77111 0.491394
2.82436 0.476491
2.87125 0.455002
2.94169 0.437888
2.98558 0.414779
3.08247 0.387965
3.17122 0.364982
3.20666 0.354755
3.2982 0.335058
3.34462 0.315183
3.42085 0.304546
3.49006 0.286455
3.56257 0.27733
3.6775 0.253783
3.7733 0.236661
3.89598 0.21708
4.07946 0.19453
4.28913 0.179691
4.3947 0.169639
4.58567 0.154321
4.80194 0.137088
5.01057 0.125602
5.24681 0.114116
5.4747 0.108377
5.6788 0.102852
5.89762 0.0949806
6.15375 0.0911569
6.37279 0.0904044
6.65254 0.0854241
6.96609 0.0816011
7.16639 0.0758592
7.46033 0.0779645
7.77466 0.0758741
8.16995 0.0739675
8.64637 0.0720622
9.32295 0.0676147
9.96255 0.066341
10.5062 0.0663508
11.0404 0.0625285
11.6842 0.0606231
12.4609 0.0572773
13.1795 0.0625609
13.8987 0.060655
14.5024 0.0568313
15.0788 0.0491757
15.8456 0.0415219
16.5922 0.0453618
17.2513 0.0492003
17.9999 0.0626181
18.6485 0.0702874
19.1851 0.0568826
19.6673 0.0415615
20.2331 0.0300725
20.5951 0.0204972
21.6287 0.0365971
