#: table_doi: 10.17182/hepdata.77603.v1/t8
#: name: Table 8
#: description: The $v_{3}$ result from SP method as a function of $p_{T}$ in 0-5\% centrality bin of PbPb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV. Shaded boxes represent systematic uncertainties.
#: data_file: data8.yaml
#: data_license:   
#: keyword reactions: PB PB --> CHARGED X
#: keyword observables: FLOW
#: keyword phrases: 
#: keyword cmenergies: 5020.0
#: $|\eta|$,< 1
#: $|\Delta\eta|$,> 3
#: $p_{T}$,> 1.0 GEV/C
#: centrality,0-5 PCT
#: RE,PB PB --> CHARGED X
#: SQRT(S) [GEV],5020.0
# $p_{T}$ [GEV/C],$v_{3}\{SP\}$,stat +,stat -,sys +,sys -
1.1   1     1.25  0.0328   0.0001  -0.0001  0.0007  -0.0007
1.4   1.25  1.5   0.0411   0.0001  -0.0001  0.0008  -0.0008
1.7   1.5   2     0.0518   0.0001  -0.0001  0.001   -0.001
2.2   2     2.5   0.0663   0.0001  -0.0001  0.0013  -0.0013
2.7   2.5   3     0.0789   0.0002  -0.0002  0.0016  -0.0016
3.2   3     3.5   0.0871   0.0003  -0.0003  0.0018  -0.0018
3.7   3.5   4     0.0894   0.0004  -0.0004  0.0018  -0.0018
4.4   4     5     0.0842   0.0005  -0.0005  0.0017  -0.0017
5.4   5     6     0.0643   0.001   -0.001   0.0013  -0.0013
6.4   6     7     0.0463   0.0017  -0.0017  0.001   -0.001
7.4   7     8     0.0344   0.0024  -0.0024  0.0008  -0.0008
8.8   8     10    0.0287   0.0025  -0.0025  0.0007  -0.0007
10.9  10    12    0.0166   0.004   -0.004   0.0005  -0.0005
12.9  12    14    0.0127   0.0057  -0.0057  0.0005  -0.0005
16.3  14    20    0.0107   0.0011  -0.0011  0.0009  -0.0009
22.4  20    26    0.0058   0.002   -0.002   0.0016  -0.0016
29.5  26    35    0.0083   0.0028  -0.0028  0.0034  -0.0034
39.1  35    45    0.0046   0.004   -0.004   0.0048  -0.0048
50.8  45    60    -0.0004  0.0062  -0.0062  0.0092  -0.0092
67.6  60    80    -0.0007  0.0111  -0.0111  0.012   -0.012
88.2  80    100   0.0127   0.0212  -0.0212  0.0126  -0.0126


