#: table_doi: 10.17182/hepdata.77603.v1/t12
#: name: Table 12
#: description: The $v_{3}$ result from SP method as a function of $p_{T}$ in 30-40\% centrality bin of PbPb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV. Shaded boxes represent systematic uncertainties.
#: data_file: data12.yaml
#: data_license:   
#: keyword reactions: PB PB --> CHARGED X
#: keyword observables: FLOW
#: keyword phrases: 
#: keyword cmenergies: 5020.0
#: $|\eta|$,< 1
#: $|\Delta\eta|$,> 3
#: $p_{T}$,> 1.0 GEV/C
#: centrality,30-40 PCT
#: RE,PB PB --> CHARGED X
#: SQRT(S) [GEV],5020.0
# $p_{T}$ [GEV/C],$v_{3}\{SP\}$,stat +,stat -,sys +,sys -
1.1   1     1.25  0.0534   0.0001  -0.0001  0.0011  -0.0011
1.4   1.25  1.5   0.0657   0.0001  -0.0001  0.0013  -0.0013
1.7   1.5   2     0.0808   0.0001  -0.0001  0.0016  -0.0016
2.2   2     2.5   0.0985   0.0002  -0.0002  0.002   -0.002
2.7   2.5   3     0.1091   0.0003  -0.0003  0.0022  -0.0022
3.2   3     3.5   0.1132   0.0005  -0.0005  0.0023  -0.0023
3.7   3.5   4     0.1102   0.0007  -0.0007  0.0022  -0.0022
4.4   4     5     0.0976   0.0008  -0.0008  0.002   -0.002
5.4   5     6     0.0706   0.0014  -0.0014  0.0016  -0.0016
6.4   6     7     0.0526   0.0022  -0.0022  0.0016  -0.0016
7.4   7     8     0.0334   0.0032  -0.0032  0.0016  -0.0016
8.8   8     10    0.0294   0.0034  -0.0034  0.0019  -0.0019
10.9  10    12    0.0109   0.0055  -0.0055  0.0024  -0.0024
12.9  12    14    0.0117   0.0081  -0.0081  0.004   -0.004
16.2  14    20    0.0075   0.0025  -0.0025  0.0072  -0.0072
22.4  20    26    -0.0071  0.0051  -0.0051  0.0098  -0.0098
29.5  26    35    -0.0106  0.0044  -0.0044  0.0113  -0.0113
39.0  35    45    -0.0135  0.0066  -0.0066  0.0116  -0.0116
50.7  45    60    0.0031   0.0104  -0.0104  0.012   -0.012
67.5  60    80    0.0139   0.019   -0.019   0.0204  -0.0204
88.0  80    100   0.0005   0.0395  -0.0395  0.02    -0.02
