#: table_doi: 10.17182/hepdata.77603.v1/t5
#: name: Table 5
#: description: The $v_{2}$ result from SP method as a function of $p_{T}$ in 30-40\% centrality bin of PbPb collisions at $\sqrt{s_{NN}}$ = 5.02 TeV. Shaded boxes represent systematic uncertainties.
#: data_file: data5.yaml
#: data_license:   
#: keyword reactions: PB PB --> CHARGED X
#: keyword observables: FLOW
#: keyword phrases: 
#: keyword cmenergies: 5020.0
#: $|\eta|$,< 1
#: $|\Delta\eta|$,> 3
#: $p_{T}$,> 1.0 GEV/C
#: centrality,30-40 PCT
#: RE,PB PB --> CHARGED X
#: SQRT(S) [GEV],5020.0
# $p_{T}$ [GEV/C],$v_{2}\{SP\}$,stat +,stat -,sys +,sys -
1.1   1     1.25  0.1454  0.0001  -0.0001  0.0029  -0.0029
1.4   1.25  1.5   0.1675  0.0001  -0.0001  0.0034  -0.0034
1.7   1.5   2     0.1929  0.0001  -0.0001  0.0039  -0.0039
2.2   2     2.5   0.2205  0.0001  -0.0001  0.0044  -0.0044
2.7   2.5   3     0.2357  0.0002  -0.0002  0.0047  -0.0047
3.2   3     3.5   0.2383  0.0003  -0.0003  0.0048  -0.0048
3.7   3.5   4     0.2295  0.0004  -0.0004  0.0046  -0.0046
4.4   4     5     0.2069  0.0005  -0.0005  0.0041  -0.0041
5.4   5     6     0.1667  0.0008  -0.0008  0.0033  -0.0033
6.4   6     7     0.1357  0.0012  -0.0012  0.0027  -0.0027
7.4   7     8     0.114   0.0018  -0.0018  0.0023  -0.0023
8.82  8     10    0.0997  0.0019  -0.0019  0.0021  -0.0021
10.9  10    12    0.0883  0.003   -0.003   0.0019  -0.0019
12.9  12    14    0.0773  0.0045  -0.0045  0.0017  -0.0017
16.2  14    20    0.0684  0.0014  -0.0014  0.0056  -0.0056
22.4  20    26    0.0579  0.0027  -0.0027  0.006   -0.006
29.5  26    35    0.0525  0.0024  -0.0024  0.0082  -0.0082
39.0  35    45    0.0465  0.0036  -0.0036  0.0079  -0.0079
50.7  45    60    0.0269  0.0057  -0.0057  0.0097  -0.0097
67.6  60    80    0.036   0.0101  -0.0101  0.0137  -0.0137
88.0  80    100   0.0176  0.0203  -0.0203  0.014   -0.014
