2.5	0.6939871972104964	1.	0.0007364964360402266
3.5	0.4030792343113635	1.	0.0007396482074091304
4.5	0.2950879109675644	1.	0.000869587461395683
5.5	0.26081050282063645	1.	0.0011193215815811625
6.5	0.2636238330821893	1.	0.0015210789541467331
7.5	0.27741642586570064	1.	0.002065118113884014
8.5	0.29934531649337426	1.	0.0027673258505942896
9.5	0.325873145689138	1.	0.003637952437636583
10.5	0.35614369556140124	1.	0.00472388506791458
11.5	0.4082066072066689	1.	0.006329813399322102
12.5	0.4551741323970176	1.	0.008090303140094767
13.5	0.5278246919865937	1.	0.010623312035845222
14.5	0.5557507532234898	1.	0.01286335570059392
15.5	0.6603122363620543	1.	0.016841620866156856
17.	0.7098271796294255	2.	0.015281662814323986
19.	0.9000294538942935	2.	0.02366021095175995
