2.5	0.5071736004234821	1.	0.0006004323888305035
3.5	0.3281498231172099	1.	0.0006569396069164657
4.5	0.2908008386485823	1.	0.0008716773539322807
5.5	0.2903357831578311	1.	0.0012079886340892875
6.5	0.301155539546844	1.	0.0016677514801539956
7.5	0.31872816118509406	1.	0.0022732449798976997
8.5	0.3354008411863524	1.	0.0030013330256645
9.5	0.3537862917210153	1.	0.0038709432637956875
10.5	0.36497400519271905	1.	0.004849049113592523
11.5	0.3891949594816602	1.	0.006204944608929767
12.5	0.3938280846604365	1.	0.0074467052773649865
13.5	0.42414341329163546	1.	0.009296734482209515
14.5	0.40683131081175683	1.	0.010587443070534068
15.5	0.44576341597609026	1.	0.013063808367520646
17.	0.4339668295792478	2.	0.011059399124875855
19.	0.4604367541238014	2.	0.01491706597294525
21.	0.48685361496139623	2.	0.02026268235862563
23.	0.5238157860447623	2.	0.02681282210957935
25.	0.5387429133090912	2.	0.03279493581355119
28.	0.5896009303354315	4.	0.03397269771453148
32.	0.5778801019813125	4.	0.04573144078124859
36.	0.6164870053266588	4.	0.06542370200264098
40.	0.7244924747212068	4.	0.10037042470918985
46.	0.7770732990140552	8.	0.11378986206972642
60.	1.0650227083921278	20.	0.2771653351496216
