2.5	0.5839940631078647	1.	0.07334528846987143
3.5	0.3549386080157481	1.	0.03009065129615701
4.5	0.28405588964678324	1.	0.004391079485670468
5.5	0.2696276745566559	1.	0.009504841611284065
6.5	0.2807878405447929	1.	0.015993084819355935
7.5	0.30255082535753935	1.	0.021275688051173747
8.5	0.3317387170763103	1.	0.024692087841574784
9.5	0.36495036680312376	1.	0.027175653064956312
10.5	0.40276945927941116	1.	0.03410572212769697
11.5	0.4634458156386395	1.	0.03918824136744967
12.5	0.5135252979897378	1.	0.04426746013814148
13.5	0.5863667641570667	1.	0.04600155870064482
14.5	0.6484902738146658	1.	0.05595429213098996
15.5	0.7296191172939548	1.	0.06233590798368077
17.	0.8320140004194325	2.	0.0686876806104319
19.	1.0555674333742973	2.	0.0858180346321098
