2.5	0.527628757256091	1.	0.00029744996218045465
3.5	0.36288569209376365	1.	0.00033188647008793514
4.5	0.32843629477402503	1.	0.0004432892254062882
5.5	0.3282273949405164	1.	0.0006144265418930061
6.5	0.34236287846359875	1.	0.0008513792312257173
7.5	0.3605393836468115	1.	0.0011583031093549715
8.5	0.3778266897328844	1.	0.0015279818810321354
9.5	0.39024526314469554	1.	0.0019490398169847093
10.5	0.4033064303933212	1.	0.002447308288921279
11.5	0.4308906845156733	1.	0.0031398096280742687
12.5	0.4413733814085262	1.	0.0037933933410018174
13.5	0.45703170862828646	1.	0.004642549856281704
14.5	0.4665172716651886	1.	0.005463157643824457
15.5	0.4802895122882949	1.	0.006522002194716026
17.	0.488350618916199	2.	0.005662082263148095
19.	0.5031062932097321	2.	0.007528908689575052
21.	0.554985539192221	2.	0.010463324244650272
23.	0.5810735972192843	2.	0.013652999809124077
25.	0.5831482417178644	2.	0.016504061304483973
28.	0.6476560549167809	4.	0.01719687125822369
32.	0.6405626954873483	4.	0.023255857339645542
36.	0.6888282770233265	4.	0.033768769374418986
40.	0.7432702050949394	4.	0.04915644473428498
46.	0.8087342817252783	8.	0.0557043458610337
60.	0.9315492230649614	20.	0.10294362550468006
