#: table_doi: 10.17182/hepdata.70846.v1/t4
#: name: Table 4
#: description: $p_{\rm T}$ dependence of the J/$\psi$ nuclear modification factor $R_{\rm pA}$ in the backward rapidity range  (-4.46<$y_{\rm cms}$<-2.96). 
# The first uncertainty is statistical, the second one is the $p_{\rm T}$-uncorrelated systematic uncertainty, the third is the partially $p_{\rm T}$-correlated, while the fourth is the $p_{\rm T}$-correlated one.
#: data_file: Table4.yaml
#: keyword reactions: P PB --> J/PSI X
#: keyword observables: RPA
#: keyword phrases: Inclusive | Muon production
#: keyword cmenergies: 5020.0
#: RE,,,P PB --> J/PSI < MU+ MU- > X
#: SQRT(S)/NUCLEON [GeV],,,5020.0
#: YRAP(RF=CM),,,-4.46--2.96
# PT [GEV],PT [GEV] LOW,PT [GEV] HIGH,$R_{\rm pA}$,stat +,stat -,sys_1 +,sys_1 -,sys_2 +,sys_2 -,sys_3 +,sys_3 -
0.5  0.0  1.0  0.96  0.02  -0.02  0.09  -0.09  0.03  -0.03  0.06  -0.06
1.5  1.0  2.0  1.06  0.01  -0.01  0.1  -0.1  0.04  -0.04  0.07  -0.07
2.5  2.0  3.0  1.11  0.01  -0.01  0.1  -0.1  0.04  -0.04  0.07  -0.07
3.5  3.0  4.0  1.16  0.02  -0.02  0.1  -0.1  0.04  -0.04  0.07  -0.07
4.5  4.0  5.0  1.17  0.02  -0.02  0.11  -0.11  0.03  -0.03  0.07  -0.07
5.5  5.0  6.0  1.13  0.03  -0.03  0.12  -0.12  0.02  -0.02  0.07  -0.07
7.0  6.0  8.0  1.27  0.03  -0.03  0.14  -0.14  0.08  -0.08  0.08  -0.08

