#: table_doi: 10.17182/hepdata.88291.v1/t20
#: name: Table 20
#: description: Nuclear modification factor of Y(2S) at forward and backward $y^{Y}_{CM}$ for pT < 6 GeV/c. The global uncertainty arises from the integrated luminosity uncertainties in pPb and pp collisions.
#: data_file: table_20.yaml
#: keyword observables: RpPb
#: keyword reactions: P Pb --> Upsilon(2S) X | P P --> Upsilon(2S) X
#: keyword phrases: Nuclear Modification Factor | Bottomonia | Proton-Lead Scattering | Muon Production
#: keyword cmenergies: 5020.0
#: RE,,,P Pb --> UPSILON(2S) < MU+ MU- > X,,,,
#: PT [GeV/c],,,0-6
#: SQRT(S) [GeV],,,5020.0
#: GLOBAL UNCERTAINTY,,,4.2%
# $y^{Y}_{CM}$,$y^{Y}_{CM}$ LOW,$y^{Y}_{CM}$ HIGH,RpPb,stat +,stat -,syst +,syst -
-0.965  -1.93  0.0  0.63  0.070  -0.070  0.073  -0.073
0.965  0.0  1.93  0.658  0.094  -0.094  0.064  -0.064

