   0.200000E+01   0.300000E+01   0.000000E+00  -0.513356E+05   0.432225E+06   0.380889E+06   0.380889E+06
   0.300000E+01   0.400000E+01   0.000000E+00  -0.131929E+05   0.132664E+06   0.119471E+06   0.119471E+06
   0.400000E+01   0.500000E+01   0.000000E+00  -0.434306E+04   0.509982E+05   0.466551E+05   0.466551E+05
   0.500000E+01   0.600000E+01   0.000000E+00  -0.191842E+04   0.230360E+05   0.211176E+05   0.211176E+05
   0.600000E+01   0.800000E+01   0.000000E+00  -0.776799E+03   0.896691E+04   0.819011E+04   0.819011E+04
   0.800000E+01   0.100000E+02   0.000000E+00  -0.219344E+03   0.298051E+04   0.276116E+04   0.276116E+04
   0.100000E+02   0.125000E+02   0.000000E+00  -0.869692E+02   0.110911E+04   0.102214E+04   0.102214E+04
   0.125000E+02   0.150000E+02   0.000000E+00  -0.313194E+02   0.436369E+03   0.405050E+03   0.405050E+03
   0.150000E+02   0.200000E+02   0.000000E+00  -0.946178E+01   0.148597E+03   0.139135E+03   0.139135E+03
   0.200000E+02   0.250000E+02   0.000000E+00  -0.271214E+01   0.421699E+02   0.394578E+02   0.394578E+02
   0.250000E+02   0.300000E+02   0.000000E+00  -0.998028E+00   0.151614E+02   0.141634E+02   0.141634E+02
   0.300000E+02   0.400000E+02   0.000000E+00  -0.269473E+00   0.468665E+01   0.441718E+01   0.441718E+01
   0.400000E+02   0.600000E+02   0.000000E+00  -0.427593E-01   0.786134E+00   0.743374E+00   0.743374E+00
   0.600000E+02   0.100000E+03   0.000000E+00  -0.256791E-02   0.652817E-01   0.627138E-01   0.627138E-01
