   0.200000E+01   0.300000E+01   0.000000E+00  -0.842466E+05   0.532092E+06   0.447845E+06   0.447845E+06
   0.300000E+01   0.400000E+01   0.000000E+00  -0.175380E+05   0.144754E+06   0.127216E+06   0.127216E+06
   0.400000E+01   0.500000E+01   0.000000E+00  -0.503568E+04   0.527377E+05   0.477020E+05   0.477020E+05
   0.500000E+01   0.600000E+01   0.000000E+00  -0.196086E+04   0.230603E+05   0.210994E+05   0.210994E+05
   0.600000E+01   0.800000E+01   0.000000E+00  -0.718943E+03   0.878790E+04   0.806896E+04   0.806896E+04
   0.800000E+01   0.100000E+02   0.000000E+00  -0.179254E+03   0.286202E+04   0.268276E+04   0.268276E+04
   0.100000E+02   0.125000E+02   0.000000E+00  -0.698857E+02   0.105265E+04   0.982764E+03   0.982764E+03
   0.125000E+02   0.150000E+02   0.000000E+00  -0.226930E+02   0.409717E+03   0.387024E+03   0.387024E+03
   0.150000E+02   0.200000E+02   0.000000E+00  -0.670388E+01   0.138326E+03   0.131622E+03   0.131622E+03
   0.200000E+02   0.250000E+02   0.000000E+00  -0.167898E+01   0.390011E+02   0.373221E+02   0.373221E+02
   0.250000E+02   0.300000E+02   0.000000E+00  -0.633703E+00   0.139570E+02   0.133233E+02   0.133233E+02
   0.300000E+02   0.400000E+02   0.000000E+00  -0.143147E+00   0.429709E+01   0.415395E+01   0.415395E+01
   0.400000E+02   0.600000E+02   0.000000E+00  -0.213157E-01   0.717327E+00   0.696011E+00   0.696011E+00
   0.600000E+02   0.100000E+03   0.000000E+00  -0.945689E-03   0.592469E-01   0.583012E-01   0.583012E-01
