# **Tables for v2 vs pT of charged particles with |eta|<1 
# -> Centrality 30-50% 
1.12  0.150098  0.003002  0.003002  0.00300363  0.00300363
1.37  0.172494  0.00345  0.00345  0.00345133  0.00345133
1.71  0.197828  0.003957  0.003957  0.00395782  0.00395782
2.21  0.22434  0.004487  0.004487  0.00448791  0.00448791
2.71  0.238046  0.004761  0.004761  0.00476197  0.00476197
3.22  0.238615  0.004772  0.004772  0.00477335  0.00477335
3.72  0.228349  0.004567  0.004567  0.00457136  0.00457136
4.4  0.205338  0.004107  0.004107  0.0041177  0.0041177
5.42  0.166266  0.003325  0.003325  0.0033627  0.0033627
6.44  0.136339  0.002727  0.002727  0.0028152  0.0028152
7.45  0.116024  0.00232  0.00232  0.00245451  0.00245451
8.83  0.101564  0.010156  0.010156  0.00226409  0.00226409
10.86  0.088988  0.008899  0.008899  0.00209226  0.00209226
12.88  0.080911  0.008091  0.008091  0.00227566  0.00227566
16.19  0.068883  0.006888  0.006888  0.00637237  0.00637237
22.38  0.062159  0.006216  0.006216  0.00816868  0.00816868
29.49  0.052332  0.005233  0.005233  0.00885604  0.00885604
39.02  0.04795  0.004795  0.004795  0.00936654  0.00936654
50.7  0.028468  0.01  0.01  0.0124072  0.0124072
67.44  0.032436  0.01  0.01  0.0170496  0.0170496
87.87  -0.002481  0.01  0.01  0.0220126  0.0220126
