11.3  11.3  11.3   0.5941541186891053
11.5  11.5  11.5   0.6912123150608533
11.5  11.5  11.5   0.676347472361644
11.5  11.5  11.5   0.5123216218876093
31.2  31.2  31.2   0.4379974083915623
31.2  31.2  31.2   0.4995071023193254
31.2  31.2  31.2   0.4892554866646982
31.2  31.2  31.2   0.386226749335695
54.4  54.4  54.4   0.24936768034642243
54.3  54.3  54.3   0.28729865826854284
54.3  54.3  54.3   0.2708960732211394
54.3  54.3  54.3   0.22835186825443676
87.1  87.1  87.1   0.177093789981301
87.1  87.1  87.1   0.20426057146606302
87.2  87.2  87.2   0.18734540563592783
87.2  87.2  87.2   0.16581701276121086
130.9  130.9  130.9   0.130448938752747
130.9  130.9  130.9   0.15146475084473288
130.9  130.9  130.9   0.1412131351901058
130.9  130.9  130.9   0.12019732309812015
188.2  188.2  188.2   0.09508086474428357
188.2  188.2  188.2   0.11250861135714962
188.2  188.2  188.2   0.10840796509529893
188.2  188.2  188.2   0.08226634517599951
262.2  262.2  262.2   0.09918151100613426
262.4  262.4  262.4   0.11455893448807508
262.1  262.1  262.1   0.11045828822622439
262.4  262.4  262.4   0.08892989535150697
331.4  331.4  331.4   0.07252731030410375
331.4  331.4  331.4   0.09149279926516396
331.4  331.4  331.4   0.0812411836105369
331.4  331.4  331.4   0.06483859856313323
382.3  382.3  382.3   0.07611537578322336
382.3  382.3  382.3   0.09303054161335811
382.3  382.3  382.3   0.08072860282780558
382.3  382.3  382.3   0.07150214873864114
