#: table_doi: 10.17182/hepdata.73094.v1/t7
#: name: Table 7
#: description: Inclusive J/$\psi$ $R_{\rm AA}$ and Pb-Pb yields as a function of $p_{\rm T}$ for the 0-20% centrality class and $2.5<y<4.0$. Statistical and systematic uncertainties are also reported. A global systematic uncertainty of 8% (4%) affects all the $R_{\rm AA}$ (yields) values.
#: data_file: Table7.yaml
#: keyword reactions: PB PB --> J/PSI X
#: keyword observables: RAA | D2N/DPT/DYRAP
#: keyword phrases: Inclusive | Double Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence
#: keyword cmenergies: 2760.0
#: CENTRALITY [pct],,,0.0-20.0
#: RE,,,PB PB --> J/PSI X
#: SQRT(S)/NUCLEON [GeV],,,2760.0
#: YRAP,,,2.5-4.0
# PT [GeV/c],PT [GeV/c] LOW,PT [GeV/c] HIGH,RAA,stat +,stat -,sys +,sys -
0.5  0.0  1.0  0.803  0.084  -0.084  0.113  -0.113
1.5  1.0  2.0  0.69  0.052  -0.052  0.084  -0.084
2.5  2.0  3.0  0.505  0.042  -0.042  0.062  -0.062
3.5  3.0  4.0  0.381  0.037  -0.037  0.046  -0.046
4.5  4.0  5.0  0.355  0.052  -0.052  0.041  -0.041
5.5  5.0  6.0  0.282  0.048  -0.048  0.032  -0.032
7.0  6.0  8.0  0.279  0.064  -0.064  0.032  -0.032
