#: table_doi: 10.17182/hepdata.102642.v1/t1
#: name: Table 1
#: description: $v_{2}$ of electrons from beauty hadron decays as a function of $p_{\rm T}$ in the centrality range 30-50% for $\sqrt{s_{\rm NN}}=5.02 {\rm~TeV}$
#: data_file: yamlFile_beautyelectronv2.yaml
#: keyword reactions: PB PB --> E+ X | PB PB --> E- X | PB PB --> BEAUTY X
#: keyword cmenergies: 5020.0
#: keyword observables: v2
#: SQRT(S)/NUCLEON [GEV],,,5020
#: CENTRALITY [%],,,30-50
#: YRAP,,,-0.8 TO 0.8
# $p_{\rm T}$ [GeV/$c$],$p_{\rm T}$ [GeV/$c$] LOW,$p_{\rm T}$ [GeV/$c$] HIGH,$v_2$,stat +,stat -,sys +,sys -
1.4 0.0590912 0.0550182 -0.0550182 0.0138332 -0.0138332
1.75 0.0631139 0.0311316 -0.0311316 0.00808742 -0.00808742
2.25 0.0446807 0.0262039 -0.0262039 0.00807512 -0.00807512
2.75 0.0764728 0.0260955 -0.0260955 0.00809894 -0.00809894
3.5 0.0553889 0.030711 -0.030711 0.00929057 -0.00929057
5.0 0.0763247 0.0383679 -0.0383679 0.016929 -0.016929

