# https://lhcbproject.web.cern.ch/Publications/LHCbProjectPublic/Directory_LHCb-PAPER-2022-007/Table_4.tex
#
0.5  0.0  1.0       0.691  0.001  0.001  0.049  0.049
1.5  1.0  2.0       0.803  0.001  0.001  0.053  0.053
2.5  2.0  3.0       0.891  0.001  0.001  0.056  0.056
3.5  3.0  4.0       0.917  0.001  0.001  0.053  0.053
4.5  4.0  5.0       0.916  0.003  0.003  0.056  0.056
5.5  5.0  6.0       0.894  0.002  0.002  0.062  0.062
6.5  6.0  7.0       0.884  0.003  0.003  0.074  0.074
7.5  7.0  8.0       0.898  0.004  0.004  0.086  0.086
8.5  8.0  9.0       0.918  0.006  0.006  0.118  0.118
9.5  9.0  10.0      0.867  0.007  0.007  0.123  0.123
