   0.200000E+01   0.300000E+01   0.000000E+00   0.776874E+05   0.867933E+05   0.164481E+06   0.164481E+06
   0.300000E+01   0.400000E+01   0.000000E+00   0.294935E+05   0.548885E+05   0.843820E+05   0.843820E+05
   0.400000E+01   0.500000E+01   0.000000E+00   0.120358E+05   0.304802E+05   0.425160E+05   0.425160E+05
   0.500000E+01   0.600000E+01   0.000000E+00   0.543480E+04   0.161350E+05   0.215698E+05   0.215698E+05
   0.600000E+01   0.800000E+01   0.000000E+00   0.185545E+04   0.691827E+04   0.877373E+04   0.877373E+04
   0.800000E+01   0.100000E+02   0.000000E+00   0.588159E+03   0.247686E+04   0.306502E+04   0.306502E+04
   0.100000E+02   0.125000E+02   0.000000E+00   0.182318E+03   0.968034E+03   0.115035E+04   0.115035E+04
   0.125000E+02   0.150000E+02   0.000000E+00   0.658681E+02   0.394081E+03   0.459949E+03   0.459949E+03
   0.150000E+02   0.200000E+02   0.000000E+00   0.212431E+02   0.138183E+03   0.159426E+03   0.159426E+03
   0.200000E+02   0.250000E+02   0.000000E+00   0.477901E+01   0.400923E+02   0.448713E+02   0.448713E+02
   0.250000E+02   0.300000E+02   0.000000E+00   0.153208E+01   0.146249E+02   0.161570E+02   0.161570E+02
   0.300000E+02   0.400000E+02   0.000000E+00   0.449700E+00   0.457685E+01   0.502655E+01   0.502655E+01
   0.400000E+02   0.600000E+02   0.000000E+00   0.600442E-01   0.779194E+00   0.839238E+00   0.839238E+00
   0.600000E+02   0.100000E+03   0.000000E+00   0.513318E-02   0.660350E-01   0.711682E-01   0.711682E-01
