2.25                2    2.5  0.7077851137605091
2.230228471001757   2    2.5  0.7474247534001488
2.230228471001757   2    2.5  0.8771544831298785
2.230228471001757   2    2.5  0.8771544831298785
2.75                2.5  3    0.6392469798445193
2.7574692442882247  2.5  3    0.6752766826580534
2.7135325131810184  2.5  3    0.7942019347994744
2.7135325131810184  2.5  3    0.7942019347994744
3.5                 3    4    0.6175113602178628
3.5043936731107204  3    4    0.6463401890466915
3.5043936731107204  3    4    0.7544482971547997
3.5043936731107204  3    4    0.7544482971547997
4.5                 4    5    0.4948431735777956
4.51493848857645    4    5    0.520068398803021
4.51493848857645    4    5    0.6065548852895075
4.51493848857645    4    5    0.6065548852895075
5.5                 5    6    0.4334425814214915
5.481546572934973   5    6    0.4586678066467169
5.437609841827768   5    6    0.5235390047340838
5.437609841827768   5    6    0.5235390047340838
7.0                 6    8    0.40800202663120055
6.975395430579964   6    8    0.4368308554600291
6.975395430579964   6    8    0.4944885131176868
6.975395430579964   6    8    0.4944885131176868
9.0                 8    10   0.2455548694564511
8.952548330404216   8    10   0.2851945090960908
8.952548330404216   8    10   0.33564495954654117
8.952548330404216   8    10   0.33564495954654117
11.0                10   12   0.4110229737646258
10.973637961335676  10   12   0.4975157934736141
10.973637961335676  10   12   0.5587770547348754
10.973637961335676  10   12   0.5587770547348754
13.0                12   14   0.3747019427160023
12.95079086115993   12   14   0.4107443119745404
12.95079086115993   12   14   0.5008344020646303
12.95079086115993   12   14   0.5008344020646303
15.0                14   16   0.4897322630187304
14.971880492091387  14   16   0.540182713469181
14.971880492091387  14   16   0.6482908215772891
14.971880492091387  14   16   0.6482908215772891
17.0                16   18   0.3416931870358937
16.992970123022847  16   18   0.4101616555043621
16.992970123022847  16   18   0.4498012951440016
16.992970123022847  16   18   0.4498012951440016
19.0                18   20   0.4459126965278106
18.970123022847098  18   20   0.5287955794106936
18.970123022847098  18   20   0.5864532370683513
18.970123022847098  18   20   0.5864532370683513
23.0                20   26   0.1894741842017762
22.968365553602816  20   26   0.2615525894963504
22.968365553602816  20   26   0.24713817508193592
22.968365553602816  20   26   0.24713817508193592
