# Prompt Psi2S v2 Npart bin: pt 6.5-50 |y|<2.4
356.9 356.9 356.9  0.00228  0.10409  0.10409  0.05993  0.05993
144.6 144.6 144.6  0.18029  0.08497  0.08497  0.05993  0.05993
# 356.9 346.9  366.9  0.00228  0.10409  0.10409  0.05993  0.05993
# 144.6 134.6  154.6  0.18029  0.08497  0.08497  0.05993  0.05993
