# Prompt Jpsi v3 Cent bin: pt 6.5-50 |y|<2.4
19.57 39.14  0  -0.0116318  0.016559  0.016559  0.00200194  0.00200194
99.37 159.6  39.14  0.0208258  0.00834952  0.00834952  0.0015335  0.0015335
234.6 309.6  159.6  0.0138209  0.00789087  0.00789087  0.00318092  0.00318092
