# Nonprompt Jpsi v2 pt bin: Cent10-60% 1.6<|y|<2.4(pt<6.5) |y|<2.4(pt>6.5)
7 6.5  7.5  0.0358462  0.0171071  0.0171071  0.00468654  0.00468654
8.25 7.5  9  0.0345284  0.00992224  0.00992224  0.00434707  0.00434707
10.5 9  12  0.0425852  0.0070604  0.0070604  0.00247414  0.00247414
13.5 12  15  0.0217582  0.00981065  0.00981065  0.00187703  0.00187703
17.5 15  20  0.0263886  0.0119072  0.0119072  0.00218581  0.00218581
22.5 20  25  -0.0137089  0.0197251  0.0197251  0.00396487  0.00396487
37.5 25  50  0.0358223  0.0218469  0.0218469  0.00504652  0.00504652
