0.5  0  1  0.47202881152460985
0.4  0  0  0.5563025210084034
0.4  0  0  0.5354141656662665
0.4  0  0  0.4093637454981993
1.5  1  2  0.43817527010804325
1.4  0  0  0.4864345738295319
1.4  0  0  0.4864345738295319
1.4  0  0  0.3899159663865547
2.5  2  3  0.45834333733493404
2.5  0  0  0.42881152460984395
2.4  0  0  0.5058823529411764
2.4  0  0  0.41152460984393757
3.5  3  4  0.4338535414165666
3.4  0  0  0.4576230492196879
3.4  0  0  0.4770708283313325
3.4  0  0  0.39063625450180073
4.5  4  5  0.38415366146458585
4.4  0  0  0.4064825930372149
4.4  0  0  0.4187274909963985
4.4  0  0  0.3510204081632653
5.5  5  6  0.4129651860744298
5.4  0  0  0.43673469387755104
5.4  0  0  0.45042016806722696
5.4  0  0  0.3762304921968789
6.5  6  7  0.32076830732292927
6.4  0  0  0.3445378151260504
6.4  0  0  0.35030012004801925
6.4  0  0  0.29195678271308523
7.5  7  8  0.31356542617046823
7.5  0  0  0.33805522208883554
7.5  0  0  0.3445378151260504
7.4  0  0  0.283313325330132
9.0  8  10  0.26530612244897966
9.0  0  0  0.2861944777911165
9.0  0  0  0.29195678271308523
9.0  0  0  0.23937575030012004
11.0  10  12  0.24873949579831944
11.0  0  0  0.2811524609843937
11.0  0  0  0.27466986794717885
11.0  0  0  0.22352941176470587
18.0  12  24  0.14069627851140454
17.9  0  0  0.1644657863145258
17.9  0  0  0.15798319327731092
17.9  0  0  0.12412965186074432
