#: table_doi: 10.17182/hepdata.81727.v1/t5
#: name: Table 5
#: description: The $\Lambda_{\rm {c}}^{+}$/${\rm D}^{0}$ ratio measured in pp collisions at $\sqrt{s} = 7$ TeV in the transverse momentum interval $ 1 \lt p_{\rm T} \lt 8$ GeV/c and in the rapidity interval $|y|<0.5$.
#: data_file: hepLcD0ypp.yaml
#: data_license:   
#: keyword reactions: P P --> Lc X | P P --> D0 X
#: keyword observables: Lc/D0
#: keyword phrases: baryon-to-meson ratio
#: keyword cmenergies: 7000.0
#: RE,P P --> Lc X
#: SQRT(S) [GEV],7000.0
#: PT [GEV/C],1.0 TO 8.0
#: YRAP,-0.5 TO 0.5
# YRAP,$\Lambda_{\rm c}^{+}$/${\rm D}^{0}$ baryon-to-meson ratio,stat +,stat -,sys +,sys -
0.0 -0.5 0.5 0.543  0.061  -0.061  0.16  -0.16

