# 2-4
2.05  1.8  2.3  0.47  0.02  0.02  0.03  0.03  0.02  0.02
2.55  2.3  2.8  0.47  0.02  0.02  0.02  0.02  0.01  0.01
3.05  2.8  3.3  0.51  0.02  0.02  0.02  0.02  0.02  0.02
-3.05  -3.3  -2.8  0.51  0.01  0.01  0.02  0.02  0.02  0.02
-3.55  -3.8  -3.3  0.54  0.01  0.01  0.03  0.03  0.02  0.02
-4.05  -4.3  -3.8  0.51  0.01  0.01  0.03  0.03  0.02  0.02
