#: table_doi: 10.17182/hepdata.114213.v1/t4
#: name: Table 4
#: description: The $\Lambda_{\rm {c}}^{+}$/${\rm D}^{0}$ ratio as a function of $p_{\rm {T}}$ measured in pp collisions at $\sqrt{s} = 5.02$ TeV in the rapidity interval $|y|<0.5$.
#: data_file: hepLcD0pp.yaml
#: keyword reactions: P P --> Lc X | P P --> D0 X
#: keyword observables: Lc/D0
#: keyword phrases: baryon-to-meson ratio
#: keyword cmenergies: 5020.0
#: RE,,,P P --> Lc X
#: SQRT(S) [GEV],,,5020.0
#: YRAP,,,-0.5 TO 0.5
# PT [GEV/C],PT [GEV/C] LOW,PT [GEV/C] HIGH,$\Lambda_{\rm c}^{+}$/${\rm D}^{0}$ baryon-to-meson ratio,stat +,stat -,sys +,sys -
1.5  1.0  2.0  0.533  0.077  -0.077  0.061  -0.061
2.5  2.0  3.0  0.504  0.052  -0.052  0.058  -0.057
3.5  3.0  4.0  0.459  0.04  -0.04  0.046  -0.046
4.5  4.0  5.0  0.387  0.041  -0.041  0.04  -0.04
5.5  5.0  6.0  0.293  0.037  -0.037  0.03  -0.029
7.0  6.0  8.0  0.283  0.032  -0.032  0.03  -0.029
10.0  8.0  12.0  0.219  0.035  -0.035  0.021  -0.021

