#: table_doi: 10.17182/hepdata.89326.v1/t10
#: name: Table 10
#: description: Ratio of $\rm {D}^{+}$ to $\rm{D}^{0}$ meson yield in pp collisions at $\sqrt{\rm{s_{NN}}}$=7 TeV in |y|<0.5 as a function of $p_{\rm T}$. The cross section for $\rm {D}^{0}$ and $\rm {D}^{+}$ mesons in pp collisions at $\sqrt{\rm{s_{NN}}}$=7 TeV were updated with respect to Eur.Phys.J. C77 no.8 (2017)550 to account for the change of the world-average BR of $\rm{D^{0}}\rightarrow K\pi$ and $\rm{D^{+}}\rightarrow K\pi\pi$ from ($3.93\% \pm 0.04$) to ($3.89\% \pm 0.04$), and from ($9.46\% \pm 0.24$) to ($8.98\% \pm 0.28$), respectively.
# Branching ratio of $\rm{D^{+}}\rightarrow K\pi\pi$ : 0.0898.
# Branching ratio of $\rm{D^{0}}\rightarrow K\pi$ : 0.0389.
#: data_file: data10.yaml
#: data_license:   
#: keyword reactions: P PB --> D+ X | P PB --> D0 X
#: keyword observables: SIG/SIG
#: keyword phrases: 
#: keyword cmenergies: 5020.0-7000.0
#: RE,,,P P --> D+ X,,,,,,
#: SQRT(S)/NUCLEON [GEV],,,7000.0
#: YRAP,,,-0.5 TO 0.5
# $\rm p_{T}$ [GeV/c],$\rm p_{T}$ [GeV/c] LOW,$\rm p_{T}$ [GeV/c] HIGH,N(D+)/N(D0),stat +,stat -,sys +,sys -,"sys,uncertainty on branching ratio +","sys,uncertainty on branching ratio -"
1.5  1.0  2.0  0.503  0.096  -0.096  0.072  -0.071  3.3%  -3.3%
2.5  2.0  3.0  0.427  0.040  -0.040  0.057  -0.057  3.3%  -3.3%
3.5  3.0  4.0  0.476  0.035  -0.035  0.041  -0.041  3.3%  -3.3%
4.5  4.0  5.0  0.466  0.033  -0.033  0.040  -0.040  3.3%  -3.3%
5.5  5.0  6.0  0.380  0.030  -0.030  0.033  -0.033  3.3%  -3.3%
6.5  6.0  7.0  0.405  0.037  -0.037  0.036  -0.035  3.3%  -3.3%
7.5  7.0  8.0  0.534  0.063  -0.063  0.050  -0.048  3.3%  -3.3%
9.0  8.0  10.0  0.486  0.049  -0.049  0.044  -0.043  3.3%  -3.3%
11.0  10.0  12.0  0.412  0.065  -0.065  0.036  -0.036  3.3%  -3.3%
14.0  12.0  16.0  0.446  0.080  -0.080  0.047  -0.046  3.3%  -3.3%
20.0  16.0  24.0  0.659  0.190  -0.190  0.073  -0.072  3.3%  -3.3%

