3  2  4   0.48505603985056056
3  3  3   0.42826899128269014
3  3  3   0.57920298879203
3  3  3   0.3914072229140724
5  4  6   0.5234122042341223
5  5  5   0.5652552926525531
5  5  5   0.6056039850560401
5  5  5   0.44171855541718574
7  6  8   0.4516811955168121
7  7  7   0.4925280199252804
7  7  7   0.5219178082191782
7  7  7   0.3819427148194273
10  8  12   0.2673723536737238
10  10  10   0.30174346201743474
10  10  10   0.3087173100871733
10  10  10   0.22552926525529282
18  12  24   0.1244084682440848
18  18  18   0.17721046077210478
18  18  18   0.14433374844333757
18  18  18   0.10398505603985064
