#: table_doi: 10.17182/hepdata.145759.v1/t8
#: name: Figure 7 Dstar over D0 pp 13 TeV
#: description: $p_{\mathrm{T}}$-differential $\mathrm{D}^{*+}/\mathrm{D}^{0}$ ratio in pp collisions at $\sqrt{s}$ = 13 TeV
# Global relative uncertainty on BR: $0.7\%$
#: data_file: figure_7_dstar_over_d0_pp_13_tev.yaml
#: keyword observables: $\mathrm{D}^{*+}/\mathrm{D}^{0}$
#: keyword cmenergies: 13000.0
#: keyword reactions: PP --> D*+ + X | PP --> D0 + X
#: REACTION,,,PP --> D*+ + X,,,,,,
#: SQRT(S),,,13000 GEV
#: YRAP,,,-0.5 TO 0.5
# $p_{\mathrm{T}}$ [GeV/$c$],$p_{\mathrm{T}}$ [GeV/$c$] LOW,$p_{\mathrm{T}}$ [GeV/$c$] HIGH,$\mathrm{D}^{*+}/\mathrm{D}^{0}$,stat +,stat -,syst +,syst -,systBR +,systBR -
1.25  1.0  1.5  0.4428  0.1598  -0.1598  0.0747  -0.0745  0.0033  -0.0033
1.75  1.5  2.0  0.3792  0.0537  -0.0537  0.047  -0.0469  0.0028  -0.0028
2.25  2.0  2.5  0.4555  0.0349  -0.0349  0.0395  -0.0395  0.0034  -0.0034
2.75  2.5  3.0  0.4715  0.0259  -0.0259  0.0275  -0.0275  0.0035  -0.0035
3.25  3.0  3.5  0.4549  0.0222  -0.0222  0.0265  -0.0266  0.0034  -0.0034
3.75  3.5  4.0  0.4376  0.0207  -0.0207  0.0201  -0.0201  0.0032  -0.0032
4.25  4.0  4.5  0.5003  0.0213  -0.0213  0.0246  -0.0259  0.0037  -0.0037
4.75  4.5  5.0  0.5122  0.0217  -0.0217  0.0256  -0.0279  0.0038  -0.0038
5.25  5.0  5.5  0.5322  0.0231  -0.0231  0.0289  -0.0324  0.0039  -0.0039
5.75  5.5  6.0  0.5423  0.0244  -0.0244  0.029  -0.0322  0.004  -0.004
6.25  6.0  6.5  0.5401  0.0255  -0.0255  0.0297  -0.0331  0.004  -0.004
6.75  6.5  7.0  0.5433  0.0286  -0.0286  0.0289  -0.0319  0.004  -0.004
7.25  7.0  7.5  0.506  0.0285  -0.0285  0.0272  -0.0304  0.0037  -0.0037
7.75  7.5  8.0  0.5882  0.0344  -0.0344  0.031  -0.0341  0.0043  -0.0043
8.5  8.0  9.0  0.4997  0.0246  -0.0246  0.0256  -0.0272  0.0037  -0.0037
9.5  9.0  10.0  0.5433  0.031  -0.031  0.0278  -0.0293  0.004  -0.004
11.0  10.0  12.0  0.5901  0.031  -0.031  0.0285  -0.0286  0.0044  -0.0044
14.0  12.0  16.0  0.4943  0.0285  -0.0285  0.0234  -0.0236  0.0037  -0.0037
20.0  16.0  24.0  0.4344  0.0366  -0.0366  0.0249  -0.0251  0.0032  -0.0032
30.0  24.0  36.0  0.5516  0.0988  -0.0988  0.0359  -0.0366  0.0041  -0.0041
43.0  36.0  50.0  0.5154  0.1594  -0.1594  0.0342  -0.0339  0.0038  -0.0038

